data,indicador,valor
2021-11-04,pct_vs_anterior_anual,13.5
2021-11-05,pct_vs_anterior_anual,17.8
2021-11-06,pct_vs_anterior_anual,22.5
2021-11-07,pct_vs_anterior_anual,23.4
2021-11-08,pct_vs_anterior_anual,27.4
2021-11-09,pct_vs_anterior_anual,30.7
2021-11-10,pct_vs_anterior_anual,34.2
2021-11-11,pct_vs_anterior_anual,37.8
2021-11-12,pct_vs_anterior_anual,41.9
2021-11-13,pct_vs_anterior_anual,46.1
2021-11-14,pct_vs_anterior_anual,47.0
2021-11-15,pct_vs_anterior_anual,51.6
2021-11-16,pct_vs_anterior_anual,55.1
2021-11-17,pct_vs_anterior_anual,58.4
2021-11-18,pct_vs_anterior_anual,61.8
2021-11-19,pct_vs_anterior_anual,65.8
2021-11-20,pct_vs_anterior_anual,70.1
2021-11-21,pct_vs_anterior_anual,71.2
2021-11-22,pct_vs_anterior_anual,75.0
2021-11-23,pct_vs_anterior_anual,78.9
2021-11-24,pct_vs_anterior_anual,82.9
2021-11-25,pct_vs_anterior_anual,87.3
2021-11-26,pct_vs_anterior_anual,93.1
2021-11-27,pct_vs_anterior_anual,98.5
2021-11-28,pct_vs_anterior_anual,100.4
2021-11-29,pct_vs_anterior_anual,105.2
2021-11-30,pct_vs_anterior_anual,116.4
2021-12-01,pct_vs_anterior_anual,3.7
2021-12-02,pct_vs_anterior_anual,7.0
2021-12-03,pct_vs_anterior_anual,11.2
2021-12-04,pct_vs_anterior_anual,15.1
2021-12-05,pct_vs_anterior_anual,16.4
2021-12-06,pct_vs_anterior_anual,17.7
2021-12-07,pct_vs_anterior_anual,22.1
2021-12-08,pct_vs_anterior_anual,23.4
2021-12-09,pct_vs_anterior_anual,27.0
2021-12-10,pct_vs_anterior_anual,30.6
2021-12-11,pct_vs_anterior_anual,34.3
2021-12-12,pct_vs_anterior_anual,35.6
2021-12-13,pct_vs_anterior_anual,39.0
2021-12-14,pct_vs_anterior_anual,42.1
2021-12-15,pct_vs_anterior_anual,45.6
2021-12-16,pct_vs_anterior_anual,49.4
2021-12-17,pct_vs_anterior_anual,53.1
2021-12-18,pct_vs_anterior_anual,57.2
2021-12-19,pct_vs_anterior_anual,58.8
2021-12-20,pct_vs_anterior_anual,62.9
2021-12-21,pct_vs_anterior_anual,66.9
2021-12-22,pct_vs_anterior_anual,71.1
2021-12-23,pct_vs_anterior_anual,76.1
2021-12-24,pct_vs_anterior_anual,80.0
2021-12-25,pct_vs_anterior_anual,80.3
2021-12-26,pct_vs_anterior_anual,81.6
2021-12-27,pct_vs_anterior_anual,85.5
2021-12-28,pct_vs_anterior_anual,89.2
2021-12-29,pct_vs_anterior_anual,93.1
2021-12-30,pct_vs_anterior_anual,97.8
2021-12-31,pct_vs_anterior_anual,108.3
2022-01-01,pct_vs_anterior_anual,0.3
2022-01-02,pct_vs_anterior_anual,3.0
2022-01-03,pct_vs_anterior_anual,9.1
2022-01-04,pct_vs_anterior_anual,15.1
2022-01-05,pct_vs_anterior_anual,20.8
2022-01-06,pct_vs_anterior_anual,21.2
2022-01-07,pct_vs_anterior_anual,26.1
2022-01-08,pct_vs_anterior_anual,30.7
2022-01-09,pct_vs_anterior_anual,32.2
2022-01-10,pct_vs_anterior_anual,37.9
2022-01-11,pct_vs_anterior_anual,40.3
2022-01-12,pct_vs_anterior_anual,43.8
2022-01-13,pct_vs_anterior_anual,47.5
2022-01-14,pct_vs_anterior_anual,51.8
2022-01-15,pct_vs_anterior_anual,56.5
2022-01-16,pct_vs_anterior_anual,57.5
2022-01-17,pct_vs_anterior_anual,61.3
2022-01-18,pct_vs_anterior_anual,64.8
2022-01-19,pct_vs_anterior_anual,68.0
2022-01-20,pct_vs_anterior_anual,71.6
2022-01-21,pct_vs_anterior_anual,75.8
2022-01-22,pct_vs_anterior_anual,80.1
2022-01-23,pct_vs_anterior_anual,81.0
2022-01-24,pct_vs_anterior_anual,84.8
2022-01-25,pct_vs_anterior_anual,88.4
2022-01-26,pct_vs_anterior_anual,91.9
2022-01-27,pct_vs_anterior_anual,95.5
2022-01-28,pct_vs_anterior_anual,100.1
2022-01-29,pct_vs_anterior_anual,104.6
2022-01-30,pct_vs_anterior_anual,105.5
2022-01-31,pct_vs_anterior_anual,117.8
2022-02-01,pct_vs_anterior_anual,4.6
2022-02-02,pct_vs_anterior_anual,8.5
2022-02-03,pct_vs_anterior_anual,12.7
2022-02-04,pct_vs_anterior_anual,17.3
2022-02-05,pct_vs_anterior_anual,22.4
2022-02-06,pct_vs_anterior_anual,23.4
2022-02-07,pct_vs_anterior_anual,27.8
2022-02-08,pct_vs_anterior_anual,31.9
2022-02-09,pct_vs_anterior_anual,35.7
2022-02-10,pct_vs_anterior_anual,40.1
2022-02-11,pct_vs_anterior_anual,44.9
2022-02-12,pct_vs_anterior_anual,49.7
2022-02-13,pct_vs_anterior_anual,50.6
2022-02-14,pct_vs_anterior_anual,55.1
2022-02-15,pct_vs_anterior_anual,59.7
2022-02-16,pct_vs_anterior_anual,63.5
2022-02-17,pct_vs_anterior_anual,67.3
2022-02-18,pct_vs_anterior_anual,71.9
2022-02-19,pct_vs_anterior_anual,76.6
2022-02-20,pct_vs_anterior_anual,77.7
2022-02-21,pct_vs_anterior_anual,82.1
2022-02-22,pct_vs_anterior_anual,85.9
2022-02-23,pct_vs_anterior_anual,89.7
2022-02-24,pct_vs_anterior_anual,93.9
2022-02-25,pct_vs_anterior_anual,99.1
2022-02-26,pct_vs_anterior_anual,104.0
2022-02-27,pct_vs_anterior_anual,105.2
2022-02-28,pct_vs_anterior_anual,118.4
2022-03-01,pct_vs_anterior_anual,3.6
2022-03-02,pct_vs_anterior_anual,7.0
2022-03-03,pct_vs_anterior_anual,10.7
2022-03-04,pct_vs_anterior_anual,14.9
2022-03-05,pct_vs_anterior_anual,19.4
2022-03-06,pct_vs_anterior_anual,20.3
2022-03-07,pct_vs_anterior_anual,24.2
2022-03-08,pct_vs_anterior_anual,28.0
2022-03-09,pct_vs_anterior_anual,31.7
2022-03-10,pct_vs_anterior_anual,35.8
2022-03-11,pct_vs_anterior_anual,40.5
2022-03-12,pct_vs_anterior_anual,45.0
2022-03-13,pct_vs_anterior_anual,45.9
2022-03-14,pct_vs_anterior_anual,49.7
2022-03-15,pct_vs_anterior_anual,53.6
2022-03-16,pct_vs_anterior_anual,56.7
2022-03-17,pct_vs_anterior_anual,60.4
2022-03-18,pct_vs_anterior_anual,64.5
2022-03-19,pct_vs_anterior_anual,68.0
2022-03-20,pct_vs_anterior_anual,68.9
2022-03-21,pct_vs_anterior_anual,72.5
2022-03-22,pct_vs_anterior_anual,75.9
2022-03-23,pct_vs_anterior_anual,79.5
2022-03-24,pct_vs_anterior_anual,82.9
2022-03-25,pct_vs_anterior_anual,86.7
2022-03-26,pct_vs_anterior_anual,90.6
2022-03-27,pct_vs_anterior_anual,91.4
2022-03-28,pct_vs_anterior_anual,95.2
2022-03-29,pct_vs_anterior_anual,98.4
2022-03-30,pct_vs_anterior_anual,101.6
2022-03-31,pct_vs_anterior_anual,113.4
2022-04-01,pct_vs_anterior_anual,4.6
2022-04-02,pct_vs_anterior_anual,9.2
2022-04-03,pct_vs_anterior_anual,10.1
2022-04-04,pct_vs_anterior_anual,14.4
2022-04-05,pct_vs_anterior_anual,18.2
2022-04-06,pct_vs_anterior_anual,22.0
2022-04-07,pct_vs_anterior_anual,26.0
2022-04-08,pct_vs_anterior_anual,30.5
2022-04-09,pct_vs_anterior_anual,35.1
2022-04-10,pct_vs_anterior_anual,36.1
2022-04-11,pct_vs_anterior_anual,40.6
2022-04-12,pct_vs_anterior_anual,45.0
2022-04-13,pct_vs_anterior_anual,49.6
2022-04-14,pct_vs_anterior_anual,52.8
2022-04-15,pct_vs_anterior_anual,54.0
2022-04-16,pct_vs_anterior_anual,58.5
2022-04-17,pct_vs_anterior_anual,59.5
2022-04-18,pct_vs_anterior_anual,62.9
2022-04-19,pct_vs_anterior_anual,67.2
2022-04-20,pct_vs_anterior_anual,71.3
2022-04-21,pct_vs_anterior_anual,75.4
2022-04-22,pct_vs_anterior_anual,79.8
2022-04-23,pct_vs_anterior_anual,84.3
2022-04-24,pct_vs_anterior_anual,85.5
2022-04-25,pct_vs_anterior_anual,89.7
2022-04-26,pct_vs_anterior_anual,93.6
2022-04-27,pct_vs_anterior_anual,97.5
2022-04-28,pct_vs_anterior_anual,102.2
2022-04-29,pct_vs_anterior_anual,107.4
2022-04-30,pct_vs_anterior_anual,121.7
2022-05-01,pct_vs_anterior_anual,0.7
2022-05-02,pct_vs_anterior_anual,3.8
2022-05-03,pct_vs_anterior_anual,8.1
2022-05-04,pct_vs_anterior_anual,12.0
2022-05-05,pct_vs_anterior_anual,15.8
2022-05-06,pct_vs_anterior_anual,20.1
2022-05-07,pct_vs_anterior_anual,24.6
2022-05-08,pct_vs_anterior_anual,25.6
2022-05-09,pct_vs_anterior_anual,29.9
2022-05-10,pct_vs_anterior_anual,33.8
2022-05-11,pct_vs_anterior_anual,37.8
2022-05-12,pct_vs_anterior_anual,41.8
2022-05-13,pct_vs_anterior_anual,46.0
2022-05-14,pct_vs_anterior_anual,50.4
2022-05-15,pct_vs_anterior_anual,51.7
2022-05-16,pct_vs_anterior_anual,56.0
2022-05-17,pct_vs_anterior_anual,59.7
2022-05-18,pct_vs_anterior_anual,63.4
2022-05-19,pct_vs_anterior_anual,67.2
2022-05-20,pct_vs_anterior_anual,71.6
2022-05-21,pct_vs_anterior_anual,76.1
2022-05-22,pct_vs_anterior_anual,77.1
2022-05-23,pct_vs_anterior_anual,81.3
2022-05-24,pct_vs_anterior_anual,85.1
2022-05-25,pct_vs_anterior_anual,89.0
2022-05-26,pct_vs_anterior_anual,92.9
2022-05-27,pct_vs_anterior_anual,97.3
2022-05-28,pct_vs_anterior_anual,101.8
2022-05-29,pct_vs_anterior_anual,102.8
2022-05-30,pct_vs_anterior_anual,107.4
2022-05-31,pct_vs_anterior_anual,120.5
2022-06-01,pct_vs_anterior_anual,3.9
2022-06-02,pct_vs_anterior_anual,7.6
2022-06-03,pct_vs_anterior_anual,12.0
2022-06-04,pct_vs_anterior_anual,16.3
2022-06-05,pct_vs_anterior_anual,17.3
2022-06-06,pct_vs_anterior_anual,21.0
2022-06-07,pct_vs_anterior_anual,25.1
2022-06-08,pct_vs_anterior_anual,28.8
2022-06-09,pct_vs_anterior_anual,32.5
2022-06-10,pct_vs_anterior_anual,36.8
2022-06-11,pct_vs_anterior_anual,41.0
2022-06-12,pct_vs_anterior_anual,42.1
2022-06-13,pct_vs_anterior_anual,46.2
2022-06-14,pct_vs_anterior_anual,50.0
2022-06-15,pct_vs_anterior_anual,54.6
2022-06-16,pct_vs_anterior_anual,58.4
2022-06-17,pct_vs_anterior_anual,62.6
2022-06-18,pct_vs_anterior_anual,66.8
2022-06-19,pct_vs_anterior_anual,67.8
2022-06-20,pct_vs_anterior_anual,72.1
2022-06-21,pct_vs_anterior_anual,76.1
2022-06-22,pct_vs_anterior_anual,79.8
2022-06-23,pct_vs_anterior_anual,84.1
2022-06-24,pct_vs_anterior_anual,87.2
2022-06-25,pct_vs_anterior_anual,92.0
2022-06-26,pct_vs_anterior_anual,93.5
2022-06-27,pct_vs_anterior_anual,97.9
2022-06-28,pct_vs_anterior_anual,102.0
2022-06-29,pct_vs_anterior_anual,106.0
2022-06-30,pct_vs_anterior_anual,119.6
2022-07-01,pct_vs_anterior_anual,4.5
2022-07-02,pct_vs_anterior_anual,8.8
2022-07-03,pct_vs_anterior_anual,10.1
2022-07-04,pct_vs_anterior_anual,14.3
2022-07-05,pct_vs_anterior_anual,18.2
2022-07-06,pct_vs_anterior_anual,22.0
2022-07-07,pct_vs_anterior_anual,26.2
2022-07-08,pct_vs_anterior_anual,30.3
2022-07-09,pct_vs_anterior_anual,34.2
2022-07-10,pct_vs_anterior_anual,35.4
2022-07-11,pct_vs_anterior_anual,39.7
2022-07-12,pct_vs_anterior_anual,43.5
2022-07-13,pct_vs_anterior_anual,47.3
2022-07-14,pct_vs_anterior_anual,51.2
2022-07-15,pct_vs_anterior_anual,55.6
2022-07-16,pct_vs_anterior_anual,59.6
2022-07-17,pct_vs_anterior_anual,60.7
2022-07-18,pct_vs_anterior_anual,64.7
2022-07-19,pct_vs_anterior_anual,68.4
2022-07-20,pct_vs_anterior_anual,72.0
2022-07-21,pct_vs_anterior_anual,75.8
2022-07-22,pct_vs_anterior_anual,79.6
2022-07-23,pct_vs_anterior_anual,83.4
2022-07-24,pct_vs_anterior_anual,84.5
2022-07-25,pct_vs_anterior_anual,88.0
2022-07-26,pct_vs_anterior_anual,91.9
2022-07-27,pct_vs_anterior_anual,95.7
2022-07-28,pct_vs_anterior_anual,100.1
2022-07-29,pct_vs_anterior_anual,104.4
2022-07-30,pct_vs_anterior_anual,108.4
2022-07-31,pct_vs_anterior_anual,117.6
2022-08-01,pct_vs_anterior_anual,4.7
2022-08-02,pct_vs_anterior_anual,8.9
2022-08-03,pct_vs_anterior_anual,13.0
2022-08-04,pct_vs_anterior_anual,17.0
2022-08-05,pct_vs_anterior_anual,21.1
2022-08-06,pct_vs_anterior_anual,25.0
2022-08-07,pct_vs_anterior_anual,26.2
2022-08-08,pct_vs_anterior_anual,30.7
2022-08-09,pct_vs_anterior_anual,34.6
2022-08-10,pct_vs_anterior_anual,38.4
2022-08-11,pct_vs_anterior_anual,42.4
2022-08-12,pct_vs_anterior_anual,46.5
2022-08-13,pct_vs_anterior_anual,50.5
2022-08-14,pct_vs_anterior_anual,51.7
2022-08-15,pct_vs_anterior_anual,53.6
2022-08-16,pct_vs_anterior_anual,58.3
2022-08-17,pct_vs_anterior_anual,62.4
2022-08-18,pct_vs_anterior_anual,66.1
2022-08-19,pct_vs_anterior_anual,69.9
2022-08-20,pct_vs_anterior_anual,73.5
2022-08-21,pct_vs_anterior_anual,74.6
2022-08-22,pct_vs_anterior_anual,78.7
2022-08-23,pct_vs_anterior_anual,82.2
2022-08-24,pct_vs_anterior_anual,85.8
2022-08-25,pct_vs_anterior_anual,89.5
2022-08-26,pct_vs_anterior_anual,93.4
2022-08-27,pct_vs_anterior_anual,97.1
2022-08-28,pct_vs_anterior_anual,98.3
2022-08-29,pct_vs_anterior_anual,102.9
2022-08-30,pct_vs_anterior_anual,107.0
2022-08-31,pct_vs_anterior_anual,119.3
2022-09-01,pct_vs_anterior_anual,4.1
2022-09-02,pct_vs_anterior_anual,8.3
2022-09-03,pct_vs_anterior_anual,12.6
2022-09-04,pct_vs_anterior_anual,13.8
2022-09-05,pct_vs_anterior_anual,18.2
2022-09-06,pct_vs_anterior_anual,22.2
2022-09-07,pct_vs_anterior_anual,26.3
2022-09-08,pct_vs_anterior_anual,29.7
2022-09-09,pct_vs_anterior_anual,34.0
2022-09-10,pct_vs_anterior_anual,38.4
2022-09-11,pct_vs_anterior_anual,39.4
2022-09-12,pct_vs_anterior_anual,44.0
2022-09-13,pct_vs_anterior_anual,47.9
2022-09-14,pct_vs_anterior_anual,51.7
2022-09-15,pct_vs_anterior_anual,55.9
2022-09-16,pct_vs_anterior_anual,60.2
2022-09-17,pct_vs_anterior_anual,64.5
2022-09-18,pct_vs_anterior_anual,65.5
2022-09-19,pct_vs_anterior_anual,69.5
2022-09-20,pct_vs_anterior_anual,73.3
2022-09-21,pct_vs_anterior_anual,76.9
2022-09-22,pct_vs_anterior_anual,80.5
2022-09-23,pct_vs_anterior_anual,85.0
2022-09-24,pct_vs_anterior_anual,89.3
2022-09-25,pct_vs_anterior_anual,90.5
2022-09-26,pct_vs_anterior_anual,94.7
2022-09-27,pct_vs_anterior_anual,98.6
2022-09-28,pct_vs_anterior_anual,102.8
2022-09-29,pct_vs_anterior_anual,106.9
2022-09-30,pct_vs_anterior_anual,120.4
2022-10-01,pct_vs_anterior_anual,4.6
2022-10-02,pct_vs_anterior_anual,5.6
2022-10-03,pct_vs_anterior_anual,9.9
2022-10-04,pct_vs_anterior_anual,13.7
2022-10-05,pct_vs_anterior_anual,17.2
2022-10-06,pct_vs_anterior_anual,21.0
2022-10-07,pct_vs_anterior_anual,25.2
2022-10-08,pct_vs_anterior_anual,29.7
2022-10-09,pct_vs_anterior_anual,30.6
2022-10-10,pct_vs_anterior_anual,34.9
2022-10-11,pct_vs_anterior_anual,39.1
2022-10-12,pct_vs_anterior_anual,40.3
2022-10-13,pct_vs_anterior_anual,44.2
2022-10-14,pct_vs_anterior_anual,48.6
2022-10-15,pct_vs_anterior_anual,53.2
2022-10-16,pct_vs_anterior_anual,54.2
2022-10-17,pct_vs_anterior_anual,58.0
2022-10-18,pct_vs_anterior_anual,61.5
2022-10-19,pct_vs_anterior_anual,65.1
2022-10-20,pct_vs_anterior_anual,68.8
2022-10-21,pct_vs_anterior_anual,72.8
2022-10-22,pct_vs_anterior_anual,77.1
2022-10-23,pct_vs_anterior_anual,78.2
2022-10-24,pct_vs_anterior_anual,82.1
2022-10-25,pct_vs_anterior_anual,85.8
2022-10-26,pct_vs_anterior_anual,89.3
2022-10-27,pct_vs_anterior_anual,93.0
2022-10-28,pct_vs_anterior_anual,97.7
2022-10-29,pct_vs_anterior_anual,102.2
2022-10-30,pct_vs_anterior_anual,103.3
2022-10-31,pct_vs_anterior_anual,116.4
2022-11-01,pct_vs_anterior_anual,1.2
2022-11-02,pct_vs_anterior_anual,5.0
2022-11-03,pct_vs_anterior_anual,8.8
2022-11-04,pct_vs_anterior_anual,12.8
2022-11-05,pct_vs_anterior_anual,17.2
2022-11-06,pct_vs_anterior_anual,18.1
2022-11-07,pct_vs_anterior_anual,21.8
2022-11-08,pct_vs_anterior_anual,25.2
2022-11-09,pct_vs_anterior_anual,28.5
2022-11-10,pct_vs_anterior_anual,32.1
2022-11-11,pct_vs_anterior_anual,36.0
2022-11-12,pct_vs_anterior_anual,40.1
2022-11-13,pct_vs_anterior_anual,41.1
2022-11-14,pct_vs_anterior_anual,44.7
2022-11-15,pct_vs_anterior_anual,48.5
2022-11-16,pct_vs_anterior_anual,51.7
2022-11-17,pct_vs_anterior_anual,55.0
2022-11-18,pct_vs_anterior_anual,58.9
2022-11-19,pct_vs_anterior_anual,63.0
2022-11-20,pct_vs_anterior_anual,64.1
2022-11-21,pct_vs_anterior_anual,68.0
2022-11-22,pct_vs_anterior_anual,71.5
2022-11-23,pct_vs_anterior_anual,74.9
2022-11-24,pct_vs_anterior_anual,78.9
2022-11-25,pct_vs_anterior_anual,84.5
2022-11-26,pct_vs_anterior_anual,89.3
2022-11-27,pct_vs_anterior_anual,91.1
2022-11-28,pct_vs_anterior_anual,95.2
2022-11-29,pct_vs_anterior_anual,99.0
2022-11-30,pct_vs_anterior_anual,110.8
2022-12-01,pct_vs_anterior_anual,3.8
2022-12-02,pct_vs_anterior_anual,7.5
2022-12-03,pct_vs_anterior_anual,11.4
2022-12-04,pct_vs_anterior_anual,12.6
2022-12-05,pct_vs_anterior_anual,16.8
2022-12-06,pct_vs_anterior_anual,18.1
2022-12-07,pct_vs_anterior_anual,22.3
2022-12-08,pct_vs_anterior_anual,24.0
2022-12-09,pct_vs_anterior_anual,28.1
2022-12-10,pct_vs_anterior_anual,31.9
2022-12-11,pct_vs_anterior_anual,33.1
2022-12-12,pct_vs_anterior_anual,36.8
2022-12-13,pct_vs_anterior_anual,40.1
2022-12-14,pct_vs_anterior_anual,43.3
2022-12-15,pct_vs_anterior_anual,47.3
2022-12-16,pct_vs_anterior_anual,51.1
2022-12-17,pct_vs_anterior_anual,55.4
2022-12-18,pct_vs_anterior_anual,57.0
2022-12-19,pct_vs_anterior_anual,61.1
2022-12-20,pct_vs_anterior_anual,65.3
2022-12-21,pct_vs_anterior_anual,69.6
2022-12-22,pct_vs_anterior_anual,74.0
2022-12-23,pct_vs_anterior_anual,79.4
2022-12-24,pct_vs_anterior_anual,82.8
2022-12-25,pct_vs_anterior_anual,83.1
2022-12-26,pct_vs_anterior_anual,85.1
2022-12-27,pct_vs_anterior_anual,89.3
2022-12-28,pct_vs_anterior_anual,93.6
2022-12-29,pct_vs_anterior_anual,98.0
2022-12-30,pct_vs_anterior_anual,103.4
2022-12-31,pct_vs_anterior_anual,114.0
2023-01-01,pct_vs_anterior_anual,0.3
2023-01-02,pct_vs_anterior_anual,4.6
2023-01-03,pct_vs_anterior_anual,9.9
2023-01-04,pct_vs_anterior_anual,15.3
2023-01-05,pct_vs_anterior_anual,20.2
2023-01-06,pct_vs_anterior_anual,20.6
2023-01-07,pct_vs_anterior_anual,25.0
2023-01-08,pct_vs_anterior_anual,26.4
2023-01-09,pct_vs_anterior_anual,30.3
2023-01-10,pct_vs_anterior_anual,33.9
2023-01-11,pct_vs_anterior_anual,37.4
2023-01-12,pct_vs_anterior_anual,41.2
2023-01-13,pct_vs_anterior_anual,45.7
2023-01-14,pct_vs_anterior_anual,49.9
2023-01-15,pct_vs_anterior_anual,51.1
2023-01-16,pct_vs_anterior_anual,54.9
2023-01-17,pct_vs_anterior_anual,58.2
2023-01-18,pct_vs_anterior_anual,61.5
2023-01-19,pct_vs_anterior_anual,64.7
2023-01-20,pct_vs_anterior_anual,68.7
2023-01-21,pct_vs_anterior_anual,72.8
2023-01-22,pct_vs_anterior_anual,73.7
2023-01-23,pct_vs_anterior_anual,77.3
2023-01-24,pct_vs_anterior_anual,80.7
2023-01-25,pct_vs_anterior_anual,84.1
2023-01-26,pct_vs_anterior_anual,87.7
2023-01-27,pct_vs_anterior_anual,91.6
2023-01-28,pct_vs_anterior_anual,95.8
2023-01-29,pct_vs_anterior_anual,96.7
2023-01-30,pct_vs_anterior_anual,100.7
2023-01-31,pct_vs_anterior_anual,112.3
2023-02-01,pct_vs_anterior_anual,4.2
2023-02-02,pct_vs_anterior_anual,8.4
2023-02-03,pct_vs_anterior_anual,12.7
2023-02-04,pct_vs_anterior_anual,17.4
2023-02-05,pct_vs_anterior_anual,18.4
2023-02-06,pct_vs_anterior_anual,22.6
2023-02-07,pct_vs_anterior_anual,26.3
2023-02-08,pct_vs_anterior_anual,30.0
2023-02-09,pct_vs_anterior_anual,33.9
2023-02-10,pct_vs_anterior_anual,38.4
2023-02-11,pct_vs_anterior_anual,43.0
2023-02-12,pct_vs_anterior_anual,43.9
2023-02-13,pct_vs_anterior_anual,48.2
2023-02-14,pct_vs_anterior_anual,52.0
2023-02-15,pct_vs_anterior_anual,56.1
2023-02-16,pct_vs_anterior_anual,59.7
2023-02-17,pct_vs_anterior_anual,63.8
2023-02-18,pct_vs_anterior_anual,67.9
2023-02-19,pct_vs_anterior_anual,68.9
2023-02-20,pct_vs_anterior_anual,73.1
2023-02-21,pct_vs_anterior_anual,76.5
2023-02-22,pct_vs_anterior_anual,80.0
2023-02-23,pct_vs_anterior_anual,83.7
2023-02-24,pct_vs_anterior_anual,88.2
2023-02-25,pct_vs_anterior_anual,92.8
2023-02-26,pct_vs_anterior_anual,93.8
2023-02-27,pct_vs_anterior_anual,98.2
2023-02-28,pct_vs_anterior_anual,109.9
2023-03-01,pct_vs_anterior_anual,3.1
2023-03-02,pct_vs_anterior_anual,6.4
2023-03-03,pct_vs_anterior_anual,10.0
2023-03-04,pct_vs_anterior_anual,13.9
2023-03-05,pct_vs_anterior_anual,14.7
2023-03-06,pct_vs_anterior_anual,18.1
2023-03-07,pct_vs_anterior_anual,21.2
2023-03-08,pct_vs_anterior_anual,24.3
2023-03-09,pct_vs_anterior_anual,27.6
2023-03-10,pct_vs_anterior_anual,31.5
2023-03-11,pct_vs_anterior_anual,35.5
2023-03-12,pct_vs_anterior_anual,36.4
2023-03-13,pct_vs_anterior_anual,40.3
2023-03-14,pct_vs_anterior_anual,44.7
2023-03-15,pct_vs_anterior_anual,48.5
2023-03-16,pct_vs_anterior_anual,51.9
2023-03-17,pct_vs_anterior_anual,55.6
2023-03-18,pct_vs_anterior_anual,59.5
2023-03-19,pct_vs_anterior_anual,60.3
2023-03-20,pct_vs_anterior_anual,63.4
2023-03-21,pct_vs_anterior_anual,66.7
2023-03-22,pct_vs_anterior_anual,69.8
2023-03-23,pct_vs_anterior_anual,73.0
2023-03-24,pct_vs_anterior_anual,76.9
2023-03-25,pct_vs_anterior_anual,81.0
2023-03-26,pct_vs_anterior_anual,81.9
2023-03-27,pct_vs_anterior_anual,85.6
2023-03-28,pct_vs_anterior_anual,89.4
2023-03-29,pct_vs_anterior_anual,93.0
2023-03-30,pct_vs_anterior_anual,96.9
2023-03-31,pct_vs_anterior_anual,109.0
2023-04-01,pct_vs_anterior_anual,4.4
2023-04-02,pct_vs_anterior_anual,5.4
2023-04-03,pct_vs_anterior_anual,9.4
2023-04-04,pct_vs_anterior_anual,13.3
2023-04-05,pct_vs_anterior_anual,17.5
2023-04-06,pct_vs_anterior_anual,20.5
2023-04-07,pct_vs_anterior_anual,21.5
2023-04-08,pct_vs_anterior_anual,25.7
2023-04-09,pct_vs_anterior_anual,26.6
2023-04-10,pct_vs_anterior_anual,29.5
2023-04-11,pct_vs_anterior_anual,33.4
2023-04-12,pct_vs_anterior_anual,37.2
2023-04-13,pct_vs_anterior_anual,40.7
2023-04-14,pct_vs_anterior_anual,44.6
2023-04-15,pct_vs_anterior_anual,48.9
2023-04-16,pct_vs_anterior_anual,49.9
2023-04-17,pct_vs_anterior_anual,53.3
2023-04-18,pct_vs_anterior_anual,56.7
2023-04-19,pct_vs_anterior_anual,60.0
2023-04-20,pct_vs_anterior_anual,63.4
2023-04-21,pct_vs_anterior_anual,67.2
2023-04-22,pct_vs_anterior_anual,71.2
2023-04-23,pct_vs_anterior_anual,72.2
2023-04-24,pct_vs_anterior_anual,76.0
2023-04-25,pct_vs_anterior_anual,79.6
2023-04-26,pct_vs_anterior_anual,83.0
2023-04-27,pct_vs_anterior_anual,86.8
2023-04-28,pct_vs_anterior_anual,91.4
2023-04-29,pct_vs_anterior_anual,96.4
2023-04-30,pct_vs_anterior_anual,104.3
2023-05-01,pct_vs_anterior_anual,0.6
2023-05-02,pct_vs_anterior_anual,4.7
2023-05-03,pct_vs_anterior_anual,8.6
2023-05-04,pct_vs_anterior_anual,12.3
2023-05-05,pct_vs_anterior_anual,16.3
2023-05-06,pct_vs_anterior_anual,20.8
2023-05-07,pct_vs_anterior_anual,21.7
2023-05-08,pct_vs_anterior_anual,25.5
2023-05-09,pct_vs_anterior_anual,28.8
2023-05-10,pct_vs_anterior_anual,32.2
2023-05-11,pct_vs_anterior_anual,35.7
2023-05-12,pct_vs_anterior_anual,39.5
2023-05-13,pct_vs_anterior_anual,43.4
2023-05-14,pct_vs_anterior_anual,44.3
2023-05-15,pct_vs_anterior_anual,47.9
2023-05-16,pct_vs_anterior_anual,51.5
2023-05-17,pct_vs_anterior_anual,54.4
2023-05-18,pct_vs_anterior_anual,57.6
2023-05-19,pct_vs_anterior_anual,61.3
2023-05-20,pct_vs_anterior_anual,65.2
2023-05-21,pct_vs_anterior_anual,66.1
2023-05-22,pct_vs_anterior_anual,69.5
2023-05-23,pct_vs_anterior_anual,72.6
2023-05-24,pct_vs_anterior_anual,75.7
2023-05-25,pct_vs_anterior_anual,79.0
2023-05-26,pct_vs_anterior_anual,82.8
2023-05-27,pct_vs_anterior_anual,86.6
2023-05-28,pct_vs_anterior_anual,87.6
2023-05-29,pct_vs_anterior_anual,91.5
2023-05-30,pct_vs_anterior_anual,94.9
2023-05-31,pct_vs_anterior_anual,105.2
2023-06-01,pct_vs_anterior_anual,3.4
2023-06-02,pct_vs_anterior_anual,7.2
2023-06-03,pct_vs_anterior_anual,11.0
2023-06-04,pct_vs_anterior_anual,11.9
2023-06-05,pct_vs_anterior_anual,15.3
2023-06-06,pct_vs_anterior_anual,18.6
2023-06-07,pct_vs_anterior_anual,21.8
2023-06-08,pct_vs_anterior_anual,24.9
